unnamed:_0_level_0_rk,player,team,market_value,unnamed:_2_level_0_nation,position,age,unnamed:_6_level_0_born,playing_time_mp,playing_time_starts,minutes,nineties,goals,assists,g+a,g-pk,pk,pkatt,crdy_x,crdr_x,xg,npxg,xag,npxg+xag,progression_prgc,progression_prgp,progression_prgr,goals_per90,assists_per90,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,xg_per90,xag_per90,per_90_minutes_xg+xag,per_90_minutes_npxg,per_90_minutes_npxg+xag,unnamed:_36_level_0_matches,gls,sh,sot,sotpct,sh_90,sot_90,g_sh,g_sot,dist,fk,pk.1,pkatt.1,xg_alt,npxg_y,npxg_sh,g-xg,np:g-xg,total_cmp,total_att,total_cmppct,total_totdist,total_prgdist,short_cmp,short_att,short_cmppct,medium_cmp,medium_att,medium_cmppct,long_cmp,long_att,long_cmppct,xa,a-xag,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tklpct,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take-ons_att,take-ons_succ,take-ons_succpct,take-ons_tkld,take-ons_tkldpct,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1_3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,crdy_y,crdr_y,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,recov,aerial_duels_won,aerial_duels_lost,aerial_duels_wonpct,season,crdy,crdr,xg_xag_total,position_primary,position_group,age_squared,log_market_value,psi,season_year,long_cmp_rate,predicted_value,value_gap,age_multiplier,future_value,value_gap_future,youth_safety_penalty,pass_completion_rate,psxg,aerial_duels_wonpct_pct,take-ons_succpct_pct,xg_per90_pct,medium_cmppct_pct,touches_def_pen_pct,carries_prgdist_pct,sh_pct,goals_per90_pct,long_cmppct_pct,progression_prgr_pct,progression_prgp_pct,total_cmppct_pct,xag_per90_pct,assists_per90_pct,short_cmppct_pct,long_cmp_rate_pct,blocks_blocks_pct,tackles_tkl_pct,int_pct,predicted_value_new,team_fit_score,ranking_score
135,Ibrahima Diallo,Southampton,7.0,fr FRA,MF,23.0,1999.0,18,11,819,9.1,0,0,0,0,0,0,4.0,0.0,0.2,0.2,0.1,0.3,9,28,6,0.0,0.0,0.0,0.0,0.0,0.0219780219780219,0.0109890109890109,0.03,0.02,0.03,Matches,0,6,0,0.0,0.66,0.0,0.0,,28.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,317,402,78.9,4768,1064,181,206,87.9,112,139,80.6,16,34,0.471,0.1,-0.1,25,15,14,10,1,8,14,57.1,6,11,1,10,499,0.0141955835962145,128,308,74,4,499,13,8,61.5,5,38.5,287,1445,710,9,4,0,16,9,294,6,4.0,0.0,0.0,18.0,7.0,0.0,4.0,6.0,15.0,0.0,0.0,0.0,82.0,15.0,9.0,62.5,2022-23,,,0.3,MF,Midfielder,529.0,2.079441541679836,2.549740999227636e-05,2022,0.4705882352941176,11.656443249055247,0.7622673795076,1.1,13.404909736413533,6.404909736413533,-5,78.9,0.2,,0.8557142857142858,0.3,,,,,0.2542857142857143,,0.2942857142857142,,,0.2371428571428571,0.2557142857142857,,,,,,11.656443249055247,,
278,Ibrahima Konate,Liverpool,38.0,fr FRA,DF,23.0,1999.0,18,17,1552,17.2,0,0,0,0,0,0,5.0,0.0,1.1,1.1,0.1,1.3,7,56,5,0.0,0.0,0.0,0.0,0.0,0.0637886597938144,0.0057989690721649,0.08,0.07,0.08,Matches,0,11,3,27.3,0.64,0.17,0.0,0.0,9.7,0,0,0,1.1,1.1,0.1,-1.1,-1.1,988,1135,87.0,17712,6925,374,413,90.6,539,588,91.7,59,109,0.541,0.8,-0.1,38,26,25,13,0,16,27,59.3,11,12,5,7,1317,0.084384858044164,589,691,43,22,1317,14,10,71.4,2,14.3,830,3628,1871,7,7,0,12,4,918,5,5.0,0.0,0.0,29.0,15.0,1.0,1.0,26.0,26.0,0.0,1.0,1.0,107.0,46.0,14.0,76.7,2022-23,,,1.2000000000000002,DF,Defender,529.0,3.6635616461296463,0.2074316292511651,2022,0.5412844036697247,21.398515781881244,-17.320275832352575,1.1,24.60829314916343,-13.39170685083657,0,87.0,1.1,0.9616438356164384,,,,,0.7397260273972602,,,,,0.6493150684931507,,,,,,0.4164383561643835,0.7232876712328767,0.8095890410958904,21.398515781881244,,
189,Idrissa Gana Gueye,Everton,5.0,sn SEN,MF,32.0,1989.0,33,32,2577,28.6,0,1,1,0,0,0,7.0,0.0,0.7,0.7,1.1,1.8,27,98,19,0.0,0.0349243306169965,0.03,0.0,0.03,0.0244470314318975,0.0384167636786961,0.06,0.03,0.06,Matches,0,15,6,40.0,0.52,0.21,0.0,0.0,25.1,1,0,0,0.7,0.7,0.05,-0.7,-0.7,1025,1226,83.6,16238,4278,525,583,90.1,419,476,88.0,57,105,0.543,0.8,-0.1,97,57,49,35,13,31,62,50.0,31,50,12,38,1563,0.0607255520504731,451,893,237,11,1563,35,19,54.3,9,25.7,821,3942,1829,27,26,3,31,18,845,19,7.0,0.0,0.0,43.0,50.0,0.0,10.0,56.0,57.0,0.0,1.0,0.0,266.0,27.0,22.0,55.1,2022-23,,,1.8,MF,Midfielder,1024.0,1.791759469228055,0.0001971819494513,2022,0.5428571428571428,13.506042219008041,5.428369309346124,0.8,11.480135886156834,6.480135886156834,0,83.6,0.7,,0.7542857142857143,0.3085714285714285,,,,,0.2542857142857143,,0.4828571428571429,,,0.3428571428571428,0.5285714285714286,,,,,,13.506042219008041,,
350,Illan Meslier,Leeds United,20.0,fr FRA,GK,22.0,2000.0,34,34,3060,34.0,0,0,0,0,0,0,3.0,0.0,0.1,0.1,0.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0029411764705882,0.0,0.0,0.0,0.0,Matches,0,1,1,100.0,0.03,0.03,0.0,0.0,9.0,0,0,0,0.1,0.1,0.12,-0.1,-0.1,664,1039,63.9,16770,10937,144,148,97.3,354,359,98.6,162,523,0.31,0.0,0.0,2,1,2,0,0,2,4,50.0,2,0,0,0,1122,0.7121451104100947,1116,5,2,1,1122,0,0,0.0,0,,596,3396,1969,0,0,0,1,1,424,0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,34.0,10.0,3.0,76.9,2022-23,,,0.1,GK,Goalkeeper,484.0,3.044522437723423,0.7461558343959649,2022,0.3097514340344168,20.208257307267782,6.0,1.2,23.23949590335795,3.2394959033579482,0,63.9,0.1,,,,0.625,0.7894736842105263,,,,0.1052631578947368,,,0.3026315789473684,,,0.1710526315789473,0.1052631578947368,,,,20.208257307267782,,
82,Thomas Cannon,Everton,5.0,ie IRL,FW,19.0,2002.0,2,0,25,0.3,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.5,0.6,1,0,2,0.0,0.0,0.0,0.0,0.0,0.36,1.8,2.27,0.32,2.27,Matches,0,1,1,100.0,3.6,3.6,0.0,0.0,10.8,0,0,0,0.1,0.1,0.09,-0.1,-0.1,4,5,80.0,37,0,3,4,75.0,1,1,100.0,0,0,0.0,0.0,-0.5,0,0,0,0,0,0,0,,0,0,0,0,8,0.0,0,2,6,4,8,2,1,50.0,0,0.0,6,34,7,1,0,0,0,0,7,2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2022-23,,,0.6,FW,Forward,361.0,1.791759469228055,0.0036196123225035,2022,0.0,18.535839549090504,32.714285714285715,1.3,23.169799436363128,18.169799436363128,-5,80.0,0.1,,0.7645161290322581,0.7467741935483871,,,,0.1693548387096774,0.1903225806451612,,0.132258064516129,,,1.0,,,,,,,18.535839549090504,,
420,Isaac Price,Everton,0.4,nir NIR,MF,18.0,2003.0,1,0,33,0.4,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.1,0.1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.26,0.0,0.26,Matches,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,12,14,85.7,203,44,6,7,85.7,5,6,83.3,1,1,1.0,0.0,-0.1,0,0,0,0,0,0,1,0.0,1,1,1,0,17,0.000788643533123,5,10,2,0,17,1,1,100.0,0,0.0,10,40,12,1,0,0,1,0,13,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,,,0.1,MF,Midfielder,324.0,0.3364722366212129,0.000632799357081,2022,1.0,11.901637279869874,26.05796410232136,1.3,14.877046599837342,14.477046599837342,-5,85.7,0.0,,0.9871428571428572,0.1142857142857142,,,,,0.2542857142857143,,0.0671428571428571,,,0.9342857142857144,0.2557142857142857,,,,,,11.901637279869874,,
140,Issa Diop,Fulham,18.0,fr FRA,DF,25.0,1997.0,25,21,2012,22.4,1,0,1,1,0,0,2.0,0.0,0.3,0.3,0.4,0.7,13,70,4,0.0447316103379721,0.0,0.04,0.04,0.04,0.0134194831013916,0.0178926441351888,0.03,0.01,0.03,Matches,1,3,2,66.7,0.13,0.09,0.33,0.5,12.3,0,0,0,0.3,0.3,0.09,0.7,0.7,1216,1399,86.9,23784,7827,386,427,90.4,710,761,93.3,112,189,0.593,0.5,-0.4,28,19,18,9,1,17,32,53.1,15,24,17,7,1606,0.1506309148264984,828,762,28,9,1606,7,5,71.4,1,14.3,1026,6704,4207,13,6,0,10,1,1115,4,2.0,0.0,0.0,16.0,8.0,3.0,2.0,35.0,19.0,0.0,2.0,0.0,116.0,33.0,24.0,57.9,2022-23,,,0.7,DF,Defender,625.0,2.9444389791664403,0.1886374883458582,2022,0.5925925925925926,33.94729868805809,1.8801218809890687,1.0,35.644663622460996,17.644663622460996,0,86.9,0.3,0.6821917808219178,,,,,0.96986301369863,,,,,0.7342465753424657,,,,,,0.6794520547945205,0.5931506849315068,0.9136986301369864,33.94729868805809,,
408,Ivan Perisic,Tottenham,7.0,hr CRO,"DF,MF",33.0,1989.0,34,23,2108,23.4,1,8,9,1,0,0,6.0,0.0,2.6,2.6,6.1,8.8,87,61,181,0.0426944971537001,0.3415559772296015,0.38,0.04,0.38,0.1110056925996205,0.2604364326375711,0.37,0.11,0.37,Matches,1,29,8,27.6,1.24,0.34,0.03,0.13,15.3,2,0,0,2.6,2.6,0.09,-1.6,-1.6,713,1121,63.6,12565,3575,357,443,80.6,249,389,64.0,91,210,0.433,5.2,1.9,42,24,25,10,7,27,47,57.4,20,29,7,22,1370,0.057570977917981,357,443,583,94,1370,40,18,45.0,19,47.5,611,3704,2075,87,29,35,33,14,733,181,6.0,0.0,0.0,30.0,8.0,6.0,196.0,22.0,24.0,0.0,0.0,0.0,117.0,33.0,32.0,50.8,2022-23,,,8.7,DF,Defender,1089.0,2.079441541679836,0.2156298964773484,2022,0.4333333333333333,19.532403949493716,6.07030463434495,0.8,16.60254335706966,9.60254335706966,0,63.6,2.6,0.547945205479452,,,,,0.7808219178082192,,,,,0.678082191780822,,,,,,0.7780821917808219,0.7657534246575343,0.7534246575342466,19.532403949493716,,
516,Ivan Toney,Brentford,35.0,eng ENG,FW,26.0,1996.0,33,33,2951,32.8,20,4,24,14,6,7,9.0,0.0,18.7,13.2,5.1,18.3,14,79,165,0.6099627245001694,0.1219925449000338,0.73,0.43,0.55,0.5703151474076584,0.1555404947475432,0.73,0.4,0.56,Matches,20,87,33,37.9,2.65,1.01,0.16,0.42,16.5,9,6,7,18.7,13.2,0.15,1.3,0.8,468,787,59.5,5947,2037,299,424,70.5,103,180,57.2,24,53,0.4529999999999999,3.5,-1.1,23,13,4,9,10,7,23,30.4,16,24,9,15,1219,0.0394321766561514,141,529,557,156,1212,54,16,29.6,29,53.7,625,2463,724,14,21,8,100,47,889,165,9.0,0.0,0.0,52.0,74.0,27.0,34.0,14.0,13.0,3.0,0.0,0.0,103.0,109.0,117.0,48.2,2022-23,,,23.8,FW,Forward,676.0,3.58351893845611,0.0039226698200892,2022,0.4528301886792453,52.03034242320699,19.0,1.0,54.63185954436734,19.631859544367337,0,59.5,18.7,,0.3032258064516129,0.9193548387096774,,,,0.9838709677419356,0.932258064516129,,0.8387096774193549,,,0.667741935483871,,,,,,,52.03034242320699,,
100,Jack Colback,Nott'ham Forest,0.6,eng ENG,MF,32.0,1989.0,11,4,497,5.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.2,5,16,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0362173038229376,0.03,0.0,0.03,Matches,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,119,143,83.2,1936,446,61,71,85.9,48,55,87.3,8,11,0.7270000000000001,0.2,-0.2,18,13,12,6,0,5,8,62.5,3,3,0,3,189,0.0126182965299684,65,100,27,1,189,4,3,75.0,0,0.0,75,404,210,5,5,0,5,1,88,3,0.0,0.0,0.0,9.0,8.0,0.0,1.0,3.0,13.0,0.0,0.0,0.0,24.0,4.0,8.0,33.3,2022-23,,,0.2,MF,Midfielder,1024.0,0.4700036292457356,8.403371743933338e-05,2022,0.7272727272727273,11.116212619611368,1.1831178982680264,0.8,9.448780726669662,8.848780726669663,-5,83.2,0.0,,0.9557142857142856,0.1142857142857142,,,,,0.2542857142857143,,0.2314285714285714,,,0.3328571428571428,0.2557142857142857,,,,,,11.116212619611368,,
209,Jack Grealish,Manchester City,75.0,eng ENG,FW,26.0,1995.0,28,23,2055,22.8,5,7,12,5,0,0,4.0,0.0,4.6,4.6,7.1,11.7,143,100,310,0.218978102189781,0.3065693430656934,0.53,0.22,0.53,0.2014598540145985,0.310948905109489,0.51,0.2,0.51,Matches,5,41,15,36.6,1.8,0.66,0.12,0.33,15.4,0,0,0,4.6,4.6,0.11,0.4,0.4,902,1072,84.1,13270,2584,539,588,91.7,295,337,87.5,41,66,0.621,6.7,-0.1,25,16,10,12,3,13,23,56.5,10,17,3,14,1308,0.0157728706624605,141,421,772,136,1308,110,45,40.9,28,25.5,957,8506,3982,143,83,63,36,29,1065,310,4.0,0.0,0.0,27.0,78.0,3.0,53.0,7.0,16.0,1.0,0.0,0.0,110.0,14.0,17.0,45.2,2022-23,,,11.7,FW,Forward,676.0,4.330733340286331,0.0017952409984342,2022,0.6212121212121212,43.28042181776445,-31.57142857142857,1.0,45.444442908652675,-29.555557091347325,0,84.1,4.6,,0.5725806451612904,0.4354838709677419,,,,0.7693548387096775,0.5564516129032258,,0.9806451612903224,,,0.9290322580645162,,,,,,,43.28042181776445,,
221,Jack Harrison,Leeds United,22.0,eng ENG,"FW,MF",25.0,1996.0,36,34,2708,30.1,5,7,12,5,0,0,2.0,0.0,4.7,4.7,5.1,9.8,103,103,255,0.1661742983751846,0.2326440177252585,0.4,0.17,0.4,0.1562038404726735,0.1694977843426883,0.33,0.16,0.33,Matches,5,39,14,35.9,1.3,0.47,0.13,0.36,17.8,3,0,0,4.7,4.7,0.12,0.3,0.3,732,1150,63.7,10776,4115,443,544,81.4,189,316,59.8,60,165,0.364,5.1,1.9,41,17,5,15,21,12,52,23.1,40,47,2,45,1556,0.0244479495268138,192,549,836,81,1556,118,48,40.7,59,50.0,959,5271,2584,103,56,24,92,61,1037,255,2.0,0.0,0.0,38.0,37.0,3.0,186.0,22.0,17.0,0.0,0.0,0.0,174.0,5.0,42.0,10.6,2022-23,,,9.8,FW,Forward,625.0,3.1354942159291497,0.0012672344584381,2022,0.3636363636363636,36.70743491777668,12.42857142857143,1.0,38.542806663665516,16.542806663665516,0,63.7,4.7,,0.5596774193548387,0.3516129032258064,,,,0.7516129032258064,0.5032258064516129,,0.9580645161290322,,,0.7096774193548387,,,,,,,36.70743491777668,,
59,Victor Bernth Kristiansen,Leicester City,12.0,dk DEN,DF,19.0,2002.0,12,11,892,9.9,0,1,1,0,0,0,2.0,0.0,0.1,0.1,0.8,0.9,17,31,24,0.0,0.100896860986547,0.1,0.0,0.1,0.0100896860986547,0.0807174887892376,0.09,0.01,0.09,Matches,0,3,0,0.0,0.3,0.0,0.0,,18.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,327,496,65.9,5252,2353,176,209,84.2,124,191,64.9,24,67,0.358,0.6,0.2,38,23,18,16,4,22,30,73.3,8,16,4,12,607,0.0260252365930599,234,255,123,4,607,15,7,46.7,5,33.3,278,1494,714,17,8,0,10,10,302,24,2.0,0.0,0.0,17.0,9.0,0.0,29.0,3.0,23.0,0.0,0.0,0.0,53.0,9.0,15.0,37.5,2022-23,,,0.9,DF,Defender,361.0,2.5649493574615367,0.1612583694961518,2022,0.3582089552238806,13.20590089702324,10.937499058237703,1.3,16.507376121279048,4.507376121279048,-5,65.9,0.1,0.3890410958904109,,,,,0.3945205479452054,,,,,0.4342465753424657,,,,,,0.4917808219178082,0.7232876712328767,0.3698630136986301,13.20590089702324,,
492,Jack Stacey,Bournemouth,2.0,eng ENG,DF,26.0,1996.0,10,3,299,3.3,0,0,0,0,0,0,2.0,0.0,0.1,0.1,0.0,0.1,9,2,15,0.0,0.0,0.0,0.0,0.0,0.0301003344481605,0.0,0.03,0.03,0.03,Matches,0,1,0,0.0,0.3,0.0,0.0,,16.0,0,0,0,0.1,0.1,0.09,-0.1,-0.1,74,130,56.9,1088,392,42,53,79.2,27,50,54.0,3,12,0.25,0.0,0.0,5,4,3,1,1,2,5,40.0,3,3,1,2,174,0.0134069400630914,67,62,47,2,174,8,3,37.5,5,62.5,74,462,221,9,4,1,3,4,78,15,2.0,0.0,0.0,4.0,0.0,1.0,10.0,5.0,4.0,0.0,0.0,0.0,15.0,5.0,3.0,62.5,2022-23,,,0.1,DF,Defender,676.0,1.0986122886681098,0.0703813507153468,2022,0.25,6.589149814088756,4.862235280551841,1.0,6.918607304793195,4.918607304793195,-5,56.9,0.1,0.7849315068493151,,,,,0.2219178082191781,,,,,0.1136986301369863,,,,,,0.1986301369863013,0.2,0.4054794520547945,6.589149814088756,,
497,Jack Stephens,Bournemouth,3.5,eng ENG,DF,28.0,1994.0,15,13,1173,13.0,0,0,0,0,0,0,3.0,0.0,0.4,0.4,0.2,0.6,7,34,3,0.0,0.0,0.0,0.0,0.0,0.0306905370843989,0.0153452685421994,0.05,0.03,0.05,Matches,0,2,1,50.0,0.15,0.08,0.0,0.0,5.2,0,0,0,0.4,0.4,0.19,-0.4,-0.4,446,543,82.1,8713,3133,156,173,90.2,233,263,88.6,53,94,0.564,0.2,-0.2,15,11,10,4,1,6,10,60.0,4,23,16,7,665,0.0985804416403785,364,275,28,7,665,3,3,100.0,0,0.0,368,1674,863,7,3,0,5,1,398,3,3.0,0.0,0.0,8.0,2.0,0.0,2.0,16.0,11.0,0.0,0.0,0.0,66.0,16.0,19.0,45.7,2022-23,,,0.6000000000000001,DF,Defender,784.0,1.5040773967762742,0.1181014533432249,2022,0.5638297872340425,7.7780477222015785,5.176597899494547,1.0,7.3891453360915,3.8891453360914996,0,82.1,0.4,0.4575342465753425,,,,,0.4520547945205479,,,,,0.4671232876712329,,,,,,0.6575342465753424,0.4054794520547945,0.6287671232876713,7.7780477222015785,,
368,Jacob Murphy,Newcastle Utd,15.0,eng ENG,FW,27.0,1995.0,36,14,1251,13.9,4,2,6,4,0,0,0.0,0.0,3.3,3.3,2.8,6.1,67,57,141,0.2877697841726618,0.1438848920863309,0.43,0.29,0.43,0.237410071942446,0.2014388489208633,0.44,0.24,0.44,Matches,4,29,10,34.5,2.09,0.72,0.14,0.4,18.6,0,0,0,3.3,3.3,0.11,0.7,0.7,296,448,66.1,4516,1252,177,219,80.8,89,131,67.9,18,40,0.45,3.1,-0.8,15,7,3,8,4,8,20,40.0,12,17,0,17,590,0.0086750788643533,58,214,329,75,590,44,15,34.1,21,47.7,365,2498,1516,67,32,30,17,23,421,141,0.0,0.0,0.0,8.0,14.0,2.0,53.0,7.0,7.0,0.0,0.0,0.0,69.0,3.0,11.0,21.4,2022-23,,,6.1,FW,Forward,729.0,2.772588722239781,0.0019752849635503,2022,0.45,26.530051625987568,15.0,1.0,25.203549044688188,10.203549044688188,0,66.1,3.3,,0.3903225806451613,0.4903225806451612,,,,0.6629032258064517,0.6870967741935484,,0.8161290322580645,,,0.7838709677419354,,,,,,,26.530051625987568,,
423,Jacob Ramsey,Aston Villa,42.0,eng ENG,"MF,FW",21.0,2001.0,35,31,2636,29.3,6,7,13,6,0,0,5.0,0.0,5.0,5.0,5.1,10.1,94,98,119,0.2048558421851289,0.2389984825493171,0.44,0.2,0.44,0.1707132018209408,0.1741274658573596,0.34,0.17,0.34,Matches,6,33,13,39.4,1.13,0.44,0.18,0.46,15.9,0,0,0,5.0,5.0,0.15,1.0,1.0,728,889,81.9,10240,2665,444,500,88.8,217,266,81.6,34,46,0.7390000000000001,2.9,1.9,69,39,23,35,11,32,69,46.4,37,48,8,40,1245,0.0449526813880126,238,609,422,85,1245,77,31,40.3,31,40.3,752,5322,2656,94,62,21,62,37,819,119,5.0,0.0,0.0,35.0,45.0,2.0,18.0,23.0,39.0,0.0,1.0,1.0,141.0,16.0,33.0,32.7,2022-23,,,10.1,MF,Midfielder,441.0,3.7612001156935615,0.0016187276421841,2022,0.7391304347826086,35.673669588769144,-0.6539735671643925,1.2,44.59208698596143,2.59208698596143,0,81.9,5.0,,0.4328571428571429,0.7914285714285715,,,,,0.8428571428571429,,0.8857142857142857,,,0.8314285714285714,0.9114285714285716,,,,,,35.673669588769144,,
460,Jadon Sancho,Manchester Utd,45.0,eng ENG,"FW,MF",22.0,2000.0,26,21,1686,18.7,6,3,9,6,0,0,0.0,0.0,4.2,4.2,5.0,9.2,88,76,173,0.3202846975088967,0.1601423487544483,0.48,0.32,0.48,0.2241992882562277,0.2669039145907473,0.49,0.22,0.49,Matches,6,21,9,42.9,1.12,0.48,0.29,0.67,14.1,0,0,0,4.2,4.2,0.2,1.8,1.8,647,776,83.4,7890,1794,450,504,89.3,140,164,85.4,15,26,0.5770000000000001,4.1,-2.0,16,10,7,5,4,8,28,28.6,20,25,2,23,977,0.0126182965299684,118,339,536,106,977,78,33,42.3,40,51.3,640,3825,2193,88,39,45,50,20,715,173,0.0,0.0,0.0,9.0,10.0,8.0,17.0,7.0,10.0,0.0,0.0,0.0,109.0,2.0,12.0,14.3,2022-23,,,9.2,FW,Forward,484.0,3.828641396489095,0.0021716352788083,2022,0.5769230769230769,26.755581915129074,-19.285714285714285,1.2,30.768919202398433,-14.231080797601567,0,83.4,4.2,,0.6193548387096774,0.4645161290322581,,,,0.5467741935483871,0.7290322580645161,,0.853225806451613,,,0.8935483870967742,,,,,,,26.755581915129074,,
24,Jaidon Anthony,Bournemouth,9.0,eng ENG,"MF,FW",22.0,1999.0,30,11,1257,14.0,3,1,4,3,0,0,2.0,0.0,2.2,2.2,1.0,3.3,31,49,72,0.2147971360381861,0.071599045346062,0.29,0.21,0.29,0.1575178997613365,0.071599045346062,0.24,0.16,0.24,Matches,3,22,13,59.1,1.58,0.93,0.14,0.23,19.3,2,0,0,2.2,2.2,0.1,0.8,0.8,387,526,73.6,5818,1610,225,257,87.5,110,150,73.3,31,63,0.492,1.1,0.0,30,17,15,9,6,8,24,33.3,16,30,3,27,717,0.0181388012618296,150,271,304,33,717,47,15,31.9,30,63.8,423,2449,1032,31,25,13,25,27,464,72,2.0,0.0,0.0,9.0,12.0,5.0,43.0,10.0,17.0,0.0,0.0,0.0,80.0,10.0,12.0,45.5,2022-23,,,3.2,MF,Midfielder,484.0,2.302585092994046,0.0008860197839798,2022,0.492063492063492,21.668317541600366,3.8500289724672423,1.2,24.91856517284042,15.91856517284042,0,73.6,2.2,,0.2628571428571428,0.7657142857142857,,,,,0.86,,0.8085714285714286,,,0.4914285714285714,0.6,,,,,,21.668317541600366,,
275,Jakub Kiwior,Arsenal,25.0,pl POL,DF,22.0,2000.0,7,5,427,4.7,1,0,1,1,0,0,0.0,0.0,0.1,0.1,0.0,0.1,0,6,6,0.2107728337236534,0.0,0.21,0.21,0.21,0.0210772833723653,0.0,0.03,0.02,0.03,Matches,1,1,1,100.0,0.21,0.21,1.0,1.0,10.0,0,0,0,0.1,0.1,0.09,0.9,0.9,177,205,86.3,3030,924,62,70,88.6,104,109,95.4,7,15,0.467,0.0,0.0,7,5,6,1,0,5,8,62.5,3,5,3,2,248,0.0244479495268138,124,103,22,3,248,1,1,100.0,0,0.0,141,530,171,0,3,0,0,0,148,6,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,5.0,0.0,0.0,0.0,20.0,8.0,10.0,44.4,2022-23,,,0.1,DF,Defender,484.0,3.258096538021482,0.069143876417055,2022,0.4666666666666667,6.4406972954410495,-3.855745532510237,1.2,7.406801889757206,-17.593198110242795,-5,86.3,0.1,0.4410958904109589,,,,,0.1863013698630137,,,,,0.1780821917808219,,,,,,0.2424657534246575,0.2424657534246575,0.4246575342465753,6.4406972954410495,,
292,Jamaal Lascelles,Newcastle Utd,4.5,eng ENG,DF,28.0,1993.0,7,2,218,2.4,0,0,0,0,0,0,4.0,0.0,0.1,0.1,0.0,0.1,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0412844036697247,0.0,0.04,0.04,0.04,Matches,0,2,0,0.0,0.83,0.0,0.0,,9.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,79,93,84.9,1445,580,29,34,85.3,40,44,90.9,7,11,0.636,0.0,0.0,1,0,1,0,0,1,1,100.0,0,3,2,1,118,0.0212933753943217,68,47,4,4,118,0,0,0.0,0,,64,269,103,0,0,0,0,0,75,0,4.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,62.5,2022-23,,,0.1,DF,Defender,784.0,1.7047480922384253,0.0549129219866992,2022,0.6363636363636364,5.519165685528012,-1.2384277952390157,1.0,5.243207401251611,0.7432074012516114,-5,84.9,0.1,0.7849315068493151,,,,,0.1397260273972602,,,,,0.1328767123287671,,,,,,0.1986301369863013,0.0904109589041095,0.1547945205479452,5.519165685528012,,
299,Jamal Lewis,Newcastle Utd,6.0,nir NIR,"DF,FW",24.0,1998.0,2,0,11,0.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,12,14,85.7,192,71,3,3,100.0,8,9,88.9,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,15,0.0,6,4,5,2,15,0,0,0.0,0,,10,40,10,0,1,0,0,0,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2022-23,,,0.0,DF,Defender,576.0,1.9459101490553128,0.0,2022,0.0,6.967368504488196,2.005498616553721,1.1,7.315736929712606,1.3157369297126058,-5,85.7,0.0,0.1534246575342465,,,,,0.0589041095890411,,,,,0.0890410958904109,,,,,,0.0534246575342465,0.0356164383561643,0.1547945205479452,6.967368504488196,,
